KIMBER,Bimbo,Cemex,Inbursa,Alfa,ICA,Elektra
52.8,70.8,12.96005,41,34.45,26.3,645.17
51.2901,69,13.28994,40.5,34.31,26.1,656.45
50.9001,70,12.79003,38.3,35.35,25.8,685
52.1001,72,14.30005,39.13,37.78,26.4,694.4
50.8101,72,14.48003,39.99,37.95,26.31,705.98
50.9901,71.87,13.76001,40.39,37.23,25.95,685
50.7501,70.98,13.80003,39.9,37.3,25.85,673.98
49.8999,71.97,13.75006,39.59,37.15,25.93,673
50.0001,70.21,13.60004,39,37.7,25.6,645.05
51,71.46,13.98,39.04,40.5,25.8,629
50.3001,70.5,14.57997,39,39.5,23.64,617
50.3001,70,14.59003,39.27,38.6,23.38,615
50.0001,69.32,15.29004,38.8,38,23.6,591
49.1001,69.79,13.78997,38.3,36.8,22.7,580
50.3799,68.5,12.97996,38.24,35.1,21.4,560
50.3001,70.02,12.33002,37.49,35,22.37,569
50.58,69.4,12.79998,37.19,34.81,23.35,600
51.2499,68.5,12.57003,37.2,36.21,23.91,580
49.2699,66.31,11.96996,34.89,35,22.3,583
49.7799,68.55,11.96996,34.83,35.44,22.71,600
51.78,69.11,12.13999,35.8,36.41,22.4,584
52.5,70.9,12.37999,36.3,37.32,23.44,610
52.2999,71.4,12.59999,36.38,37.64,23.09,603
50.82,70.5,12.62,35.17,37.56,22.9,597.5
50.25,70,12.31001,34.99,37.1,22.57,599.99
50.7,70,12.62995,35.6,37.6,22.75,585
49.26,69,12.00003,34.5,37.46,22.75,564.81
50.0001,68.49,11.54002,34.12,38.28,22.9,560
49.08,66.43,11.54997,34.1,37.6,23.14,544.18
48.75,65.4,11.08997,33.2,37.5,22.7,522.57
47.73,63.58,10.72,33.5,36.63,21.92,523.72
47.7999,64.09,10.88998,34.11,38.2,21.45,520.5
47.3001,65.1,10.68,33.51,37.52,20.6,516.21
49.8999,66,10.92005,34.3,38.38,20.9,537
49.8999,69.27,10.81,34.89,38.99,21.95,561
51,70,11.52996,38.1,40.3,22.5,615
51.5499,71,11.87002,37.8,42.88,22.4,636
52.4001,70.16,11.85001,37,48.57,22.43,660
54.5499,70.3,12.24998,39.15,48.35,22.88,667.99
53.9799,68.8,12.17005,38.57,48.19,22.84,677.9
52.8,69.99,12.35003,36.82,49.87,23.65,695.6
53.4999,71.99,12.95,37.98,51.28,24.4,707
52.9299,73.42,12.90003,36.05,51.69,24.5,697
53.1801,75.28,12.84,36.35,53.99,24.36,680.01
53.7,74.48,12.70004,37.92,51.42,23.94,684
54.2499,73.98,11.67998,37.39,49.13,23,675
54.6501,74.2,12.44997,37.16,49.68,23.45,690
54.9999,73.7,12.42996,36.48,50.17,24.29,677.82
56.94,73.5,12.85006,37.7,51,24.8,679.52
57.9999,74,13.19995,38.1,51,25.2,682.95
58.26,74,13.45002,38.5,50,25.2,690
59.3301,73.89,13.84005,38,50.89,25,691
60.6,74.2,14.13002,38.4,52.49,25.4,698
60,74.11,14.09,39.98,54.75,25.3,692.99
59.1501,72.04,13.95999,38,53.46,25.04,655.12
60.8001,73.84,14.22996,39.01,54.2,25.14,660.05
59.4,74,14.39004,40.9,54.75,26.49,650.02
59.0499,73.1,13.89997,41.88,54.3,25.46,638.97
57.2499,71.8,14.26003,39,51.78,24.55,605.51
58.5,72.49,14.90001,39.12,52.35,24.94,625.8
57.48,73.95,15.73003,39.87,52.24,24.88,626.1
57.75,74,16.50002,38.6,52.96,25.65,643.98
57.75,74.25,16.50002,39.41,54,26.95,640.1
57.5901,74.25,16.35996,37.2,54.6,26.99,544.01
57.5001,74.99,16.70001,35.75,56.9,26.8,502
56.07,74.58,17.42003,36.65,57.4,27.34,506.74
55.9299,77.2,17.64998,37.68,57.5,28.65,511.1
57.3999,77,17.53003,35.9,59.18,28.5,501
57.5199,77.35,17.67994,35.83,58.35,28.25,508.8
56.6499,75.05,16.65004,35,56.11,26.9,515.5
56.6001,73,16.63003,35.6,55.01,27.16,515
57.24,75.28,17.07003,36.2,57.73,27.52,521
58.6101,74.7,16.65999,37,57.63,28,536.9
58.95,75,17.07998,38.1,57.6,28.55,543
58.6899,75.45,17.40002,38.52,58.8,28.96,543
58.4001,74.47,17.38996,38.65,58.15,28.92,532
58.8,74.83,17.05997,39,58.99,29.62,539
59.7699,73.92,16.61002,39,59.42,30,538.35
59.7999,74.84,16.76004,38.98,58.63,29.72,533.15
59.7501,74.78,17.38001,39.47,61.5,31.6,544.94
59.7501,74.78,17.38001,39.47,61.5,31.6,544.94
58.8801,76,18.7,39.21,66.7,31.49,541.6
57.8001,75.05,18.89999,39.9,67,31.29,541
56.0001,75.66,17.34995,38.6,67.45,31.58,545.01
54.9999,75,17.25,38,66.39,31.7,535
55.1001,73.7,17.44999,37.03,63.22,31.5,516
54.8799,70.96,17.20004,36.4,62.55,30.55,506.01
54.99,71.2,17.75998,37.5,65.42,31.7,517
55.5501,76.5,17.86003,39.38,65.4,32,544
56.4999,76.49,17.55004,39.01,64.55,31.7,546.49
56.01,75.17,17.42003,38.2,64.55,31.8,535
55.8501,72.26,16.96998,37.25,64.47,31.4,505
55.5099,73.5,16.57995,38.45,65.89,31.1,506.99
55.8999,73.49,16.94997,38.8,68.08,31.75,505.5
55.7499,74,17.25,39,70.69,31.9,512.5
55.7001,74.01,16.83997,39.42,72.94,32.2,515
56.01,74,17.25,39.6,70.17,33.2,516.89
56.85,75.5,17.51997,39.3,72.2,33.8,524.95
58.2801,75.9,17.51997,39.7,76.5,33.96,525
58.8999,76.4,17.77999,39.74,76.89,34.83,539.96
59.1999,76.95,18.14005,40.14,75.7,35.3,548.95
60,76.42,18.04996,40,76.36,35.4,548.93
58.7499,76.29,17.42998,39.35,75.49,34.15,541.97
57.5001,79.22,17.55999,40,75.2,34.43,550
57.8001,79.99,17.27997,41.9,75.28,34.27,566
57.9,79.98,17.14996,41,75,34.6,560.3
58.98,80,16.98999,40.8,74.99,34.1,572
58.3899,81.05,16.65999,40.83,74.75,34.17,564
58.1499,80.4,15.78,40.75,74.22,32.85,555
57,79.74,14.90001,39,71.73,31,521.16
56.4999,79.75,14.00001,37.14,70.2,29.35,526.52
56.0001,79.5,14.75,37.8,71.49,30.9,534
52.4001,76.31,13.75006,37.27,67.5,28.95,539
52.4001,76.31,13.75006,37.27,67.5,28.95,539
54,77.2,14.06004,37.19,68.8,28.4,514
55.0101,79.7,14.52005,37.4,71.25,29.65,522
55.35,79.01,14.61004,37.32,70.85,29.45,515
54.99,79.23,14.77995,37.44,70.5,29.39,516.92
56.49,81.1,15.71002,38.18,74.1,30.85,538.1
56.7999,84.15,15.29999,39.14,74.7,30.21,545.3
55.4901,83.7,15.58997,38.97,74.91,30.45,547.49
54.93,82.02,15.03997,39.6,74.5,29.4,545
54.9999,83.53,15.05003,40.2,74.98,30.6,548.54
54.9999,83.53,15.05003,40.2,74.98,30.6,548.54
54.9801,83.1,15.32,38.71,73.95,31.44,545
54.9999,83,15.03002,38.26,72.89,31.7,543.93
54.3,81.5,14.59003,37.25,73.55,31.1,548
55.1001,81.61,14.48998,37.5,75.49,31.51,537.99
55.2999,85,14.79001,37.4,75.9,32.04,563
54.9999,83.61,14.39004,37.2,76.96,32.48,557.2
54.9999,84.5,14.42995,37.25,79.2,32.29,565
53.6001,82.32,13.82004,36.9,77.65,30.9,540
53.9901,82.8,14.00001,37,79.45,31.3,557.82
54.2799,83.7,14.68997,36.8,82,31.2,570
55.1001,85.1,14.81002,37.65,82.9,32,592
54.9999,90,14.61004,39,83.97,32.28,626
54,91,14.33996,39.1,81.49,32.15,619.99
54.1701,91.8,14.65005,39.15,82.25,32.39,623
53.6001,90.96,14.46997,39.1,83.4,32.3,629.24
54,91.1,14.13002,38.26,82.01,31.5,615
54.2601,91.49,14.09995,37.6,82.34,31.9,619.99
54.2799,90.01,14.42995,38.05,82.99,31.74,626
54.27,88.59,14.59003,38,83,31.67,624.09
54,89,14.54006,38.85,83.2,31.39,659
54.2499,88.8,14.52005,37.82,82.98,31,658.9
54.2799,89.49,14.61999,39,83.05,30.8,675
54.0501,92.78,14.77,39.25,83,29.95,690
53.6499,87.25,14.83998,39.02,82,29.46,680.51
53.6001,87.21,15.14002,39.5,81.5,30.07,682.49
54.4101,90,15.40004,40.37,82.99,30.45,685.9
54.3999,90.75,15.47997,39.77,82.15,31.18,679
54.9,90.74,15.51999,39.98,82.5,31.68,679.8
54.9,90.74,15.51999,39.98,82.5,31.68,679.8
57,90.7,15.53005,39.9,82.2,31.06,674
57.5901,89.45,15.82997,40.22,82,31.15,673.99
57.1401,88.14,15.75004,39.2,81.02,30.53,653.05
58.5699,85.2,15.49998,38.6,82.26,30.5,631
58.5699,85.2,15.49998,38.6,82.26,30.5,631
58.62,87.9,15.91996,39.99,87.78,31.19,640.35
58.4601,88,15.93002,39.9,86,30.95,627.5
58.4901,87.9,15.78,40.45,86.5,32.2,627.02
57.4599,88.49,15.91001,41.74,86.29,32.22,654.89
56.6001,88,15.75004,41.5,85.56,32.34,672.02
55.2999,90.43,15.78,41.26,87.1,32,691.5
55.17,89.87,15.60002,40.73,86.7,31.7,679.6
56.8101,89.98,15.43,41,87.25,31.91,665.64
56.49,90.52,15.21995,42.5,88.79,31.73,671.14
57.7101,87.59,14.99,43.52,85.3,31.8,655.5
57.9501,89.51,14.94003,43.75,87.24,31.85,665.97
58.4901,89.1,15.12996,44.71,87,33.7,653.51
56.9001,89,14.81997,44.48,87.41,32.67,630
56.3499,88,14.26003,41.6,84.51,32.05,611.74
57.7101,87.75,13.75006,41,83.7,31.9,619.98
57.9999,85.3,13.39994,40,82.53,31.5,608.05
58.5,87.14,13.82004,40.14,85.41,32.28,613.46
57.5601,89.2,12.88002,42.15,85.61,32.39,609.98
58.2201,85.84,12.26004,41.6,84,32.11,611.16
58.4001,82.3,12.02004,40,84.35,31.95,667.12
58.4001,82.3,12.02004,40,84.35,31.95,667.12
57.9999,85.2,12.29,40.95,85.51,32.39,678
58.6401,88.49,12.31996,41.1,86.9,32.23,690
58.1199,87.5,11.82005,41.87,85.89,30.71,688.25
57.5199,87.5,12.35998,43,84.69,31.18,670
57.9999,87,12.59004,41.84,86.5,30.74,664.1
58.44,87.75,12.31001,41.35,87.5,31.3,677
60.75,87,12.42996,43.1,86.39,31.25,662
61.9101,86.3,12.37004,42.7,84.78,31.58,652.11
61.8501,88,12.35003,43.04,86.05,31.7,653.9
62.0001,90,12.29995,43.05,84.86,29.9,655
61.8,94.97,12.51995,43.9,86.69,31.05,677
62.0001,94.18,12.53996,44.3,87.43,30.6,695
63.5001,95.5,12.24998,45.99,87.01,30.95,686
64.29,95,12.49994,47.17,87.37,30.48,690
63.1401,94.2,12.59999,47.3,86.15,30.18,700
61.5999,94.9,12.35003,46.6,85.3,29.85,700
62.2101,94.45,12.20001,46.77,85.65,29.59,696.12
64.2201,93.21,12.20001,45.57,84.4,29.16,694.47
67.7499,93.24,12.26999,44.3,86.23,28.34,667.97
67.9701,95.53,12.33997,43.85,86.69,28.82,675.04
67.53,96.74,12.40995,43.85,87.06,30.15,677.35
68.3901,97.79,12.85006,44.82,86.47,30.77,672.53
68.5899,98.67,12.57998,44.75,87.23,30.86,665.22
68.2101,99.65,12.85006,45.2,87.55,30.73,661.75
68.94,100.54,13.08,44.75,86.94,31.17,664.56
68.94,101.99,13.16999,44.29,86.71,31.26,655.73
68.9199,102.94,12.88002,43.87,86.01,31.89,649.57
67.5,103.3,13.07005,44.45,86.41,31.58,653.08
65.7399,103.91,13.12002,44.62,88,31.32,644.66
65.7,103.9,13.114995,44.53,88,31.31,649
66.75,104.9,13.10997,45.35,89.21,31.56,649.52
66.36,105.48,13.52995,46.02,90.42,31.5,667.75
65.4099,106.14,13.41,45.59,93.52,31.37,659.76
67.08,108.64,13.41995,44.8,94.46,31.41,652.13
67.3599,107.66,13.60999,44.82,93.5,31.52,652.03
66.8499,107.31,13.78002,44.11,95.88,31.71,644.3
66.9699,103.2,13.21996,43.59,96.54,31.96,635.28
67.0299,102.47,12.73,44.18,95.55,31.51,634.06
67.29,107.34,12.61005,44.1,95.95,31.45,642.18
68.3001,107.17,12.92999,44.29,97.2,31.76,639.12
68.94,108.33,12.94005,43.56,97.51,31.69,634.09
70.11,108.78,12.73995,42.4,97.39,31.62,628.05
69.9,110.4,12.85196,43,97.4,31.65,620
69.9,110.4,13.07598,43,97.4,31.65,620
71.25,107.36,13.3,42.27,99.98,32.29,626.35
69.3201,108.16,13.36003,43.4,100.47,32.45,627.32
71.7399,105.81,12.92999,43.28,98.94,31.98,629.62
72.6801,105.98,13.07005,44.49,98.83,32.01,638.28
74.0001,109.65,13.25998,44.93,99.95,32.48,643.83
74.4801,109.28,13.17994,44.84,99.5,32.29,649.19
73.47,107.76,13.17994,44.61,98.52,32.3,652.53
72.72,107.54,13.30995,44.75,97.74,33.16,665.51
72.3801,108.57,13.16999,44.73,97.57,33.32,668.08
70.1799,105.85,13.10001,43.5,96.89,32.36,650.43
70.05,105.3,12.92004,43.35,97.02,32.06,655.19
71.9301,107.98,12.99002,44.33,98.12,32.44,649.24
71.8599,106.23,13.01998,44.69,96.97,32.53,650.85
71.97,107.81,13.51005,43.45,95.82,32.39,656.78
71.5599,106.85,14.74004,43.8,94.36,32.68,652.46
71.19,106.18,14.79996,42.78,95.18,33.19,648.96
69.36,100.77,14.35002,42.21,92.27,32.2,613.84
69.4401,104.01,14.64,43.05,94.03,32.46,615.16
68.01,102.28,14.90996,41.56,93.75,32.33,605.37
71.4099,98.4,14.68997,41.42,95.79,32.51,585.76
71.8401,96.57,14.96004,41.14,95.96,33.07,607.93
67.5099,94,14.37003,39.32,94.98,32.17,570
67.6101,97.26,14.00001,39.21,94.07,32.19,563.03
66.2301,94.35,13.67997,39.63,93.03,31.25,544.2
67.35,95.53,13.27004,39.63,93.89,31.38,554.19
68.2701,99.48,14.20995,40.76,95.49,32.16,580.27
65.91,99,14.11996,40.06,94.4,31.58,568.46
68.9301,99.39,14.61999,41.78,95.54,31.82,570.97
69.7701,99.8,14.35002,42.55,95.25,31.86,567.31
68.3601,95.7,13.95004,42.54,93.34,31.08,549.94
70.5,97.8,13.89001,43.3,94,30.96,539
69,94.54,13.85,41.3,90,30.3,520
69.6201,96.72,13.60004,43.25,93.6,30.95,542.37
67.2999,92.5,13.19995,41.23,89.01,28.5,513.19
67.1199,91.52,13.19995,41.29,86.35,29.27,507.95
66.96,90.09,13.3,41.74,88.21,29.09,512.12
65.9001,91.26,13.25003,41.59,88.16,29.27,512.74
67.86,94.88,13.80003,44.69,88.39,29.31,519.08
69.3999,95.33,14.35997,44.89,90.51,30.55,525.55
70.26,92.11,14.430005,43.55,89.27,30.16,513.55
70.4799,91.89,14.50004,42.81,91.44,30.45,502.05
68.34,88.81,13.93998,41.89,89.45,30.29,498.75
68.9001,91.22,13.89997,41.89,90.68,30.4,507.9
69.8001,92.74,13.69998,43.2,89,29.9,500.01
69.5001,91.22,13.17994,42.94,88.93,29.07,502.63
69.3399,91.32,13.12002,43.02,87.71,28.9,501.58
69.6201,91.2,13.43001,44.28,89.58,29.14,504.68
70.8801,93.08,13.25003,43.86,91.71,28.93,510.58
74.4201,94.46,13.65001,45.15,92.25,29.88,528.16
75.39,95.83,13.91002,46.52,94.69,30.02,533.17
76.14,97.57,13.87996,46.98,94.42,30.12,537.7
74.58,98.63,14.15998,48.54,94.75,30.84,545.49
73.74,98.81,14.15998,48.66,93.08,30.8,549.46
73.4799,99.28,14.00996,48.14,92.57,30.52,555
74.3499,100.15,14.00001,48.09,90.97,30.8,555.81
74.4501,99.42,14.04003,48.24,92.7,31.2,558.8
74.1,97.17,13.74,46.74,92.29,30.91,553.88
73.8699,97.86,13.56002,47.44,92.46,30.57,545.35
74.2299,96.63,13.19,46.41,90.7,30.82,542.04
74.8101,97.22,13.23997,45.83,94.47,31.53,544.86
76.3701,96.19,13.14998,44.74,97.24,31.17,541.43
74.2599,94.79,12.59999,43.06,94.95,30.08,527.36
74.73,91.94,12.53996,41.74,96.78,30.39,518.52
75.45,90.84,12.29995,41.99,97.96,29.99,506.65
74.2599,92.53,12.22997,42.22,97.91,30.25,505.28
74.9601,92.98,12.37004,42.48,97,30.19,512.47
74.1,93.96,12.24998,43.13,96.32,30.62,508.65
74.34,97.61,12.4,44.94,96.83,30.95,516.27
73.9401,98.43,12.31996,44.88,98.33,30.98,516.08
72.5799,97.03,12.33997,45.38,98.28,31.13,515.52
74.16,98.52,12.40995,45,98.27,30.78,515
75.27,99.67,12.59004,46.04,98.86,31.21,518.01
76.0599,100.74,12.66002,47.75,97.01,31.06,520.1
76.0401,99.09,12.64001,47.46,97.89,31.12,523.06
74.52,96.77,12.00998,46.51,96.11,30.91,520.12
74.1,97.38,12.09997,46.95,97.78,30.96,520.2
75.51,96.61,12.48004,46.04,97.95,30.96,521.26
75.03,97.36,12.38994,46.74,97.03,30.63,520.24
75.9399,97.97,12.64001,47.85,97.7,31.23,521.45
76.32,97.66,12.51995,47.72,97.9,31.38,522.22
77.6601,96.55,12.64996,46.33,98.1,31.8,518.98
76.1001,95.47,12.27995,45.97,98.27,31.67,521.07
76.77,95.84,12.13999,46.11,98.21,31.71,513.75
78.0501,95.76,11.87997,46.06,97.58,31.45,508.38
79.9899,95.36,11.98002,44.69,98.64,31.88,504.65
80.0001,93.03,12.29,45.93,97.57,32.66,502
79.8999,92.96,12.04005,46.47,96.53,32.24,505.67
79.74,94.72,12.07001,46.47,96.72,32.78,509.62
79.29,93.99,11.98002,47.58,97.49,32.98,519.31
79.1799,93.3,12.09997,47.45,98.01,32.67,519.66
79.9899,93.35,11.91999,46.52,96.51,32.78,515.5
78.7599,93.58,11.82005,46.86,97.53,32.17,518.44
77.7501,91.21,11.43997,46.36,95.93,31.07,505.2
77.9499,92.16,11.21003,46.26,97.16,31.17,509.06
77.2701,92.51,11.01004,46.4,96.57,31.11,507.24
77.7999,92.68,10.90999,46.98,96.1,31.12,507.82
77.88,92.55,10.99003,46.12,94.37,31.39,507.92
79.4601,92.69,11.16006,47.69,94.08,31.28,509.9
79.2801,91.96,10.88003,47.54,94.2,31.03,502.21
78.4401,91.94,10.84001,47.86,93.99,31.12,502.97
77.7699,91.55,10.59,48.54,93.1,31.55,501.72
75.0999,90.41,10,47.26,91.55,30.97,488.16
74.7399,91.26,10.35,47.78,94.09,30.42,460.37
73.89,90.81,10.18,47.58,92.57,30.13,448.34
76.0701,90.98,10.39999,49.65,93.26,30.75,427.61
75.87,89.58,10.28,47.98,92.93,30.53,400.77
76.4001,90.56,10.28,48.78,90.69,30.18,422.41
76.8999,92.99,10.7,49.57,92.77,30.63,438.81
77.1801,92.63,10.71,49.22,92.98,30.26,456.3
77.4201,91.53,10.97002,49.84,93.95,30.46,460.15
77.8401,92.38,11.36004,50.01,93.91,30.64,459.26
77.9601,91.06,11.12004,49.71,93.15,30.33,451.97
77.64,91.09,11.10998,48.63,92.75,30.67,449.72
77.61,91.68,11.10003,48.72,94.35,30.85,456.23
77.76,92.73,11.04995,49.01,95.33,30.79,465.85
79.3599,93,11.21003,49.75,95.77,30.87,466.41
79.8399,93.72,11.16006,50.68,96.23,30.77,469.54
80.37,94,11.01999,50.74,96.98,30.92,470.85
80.25,94.07,10.965992,50.8,96.97,30.9,469.5
80.25,94.07,10.857996,50.8,96.97,30.9,469.5
80.3199,93.78,10.75,50.43,97.33,31.13,469.78
80.8701,93.39,10.79,50.75,95.51,30.83,470.76
79.1001,92.2,10.8,50,96,30.9,468
78.36,92.04,10.61,50.47,96.33,31.01,461.93
79.3701,93.47,10.95996,51,96.59,31.25,461.1
79.4901,93.02,10.97997,50.77,96.85,30.91,454.73
80.7699,93.96,10.90999,50.59,97.98,30.94,456.06
80.3001,94.1,10.78,49.77,97.17,30.64,448.52
80.2401,92.3,10.78,49.9,97.26,30.67,441.7
79.5801,92.16,10.86997,52.45,97.33,31.11,435.16
80.6601,95.25,10.52,54.53,96.78,30.76,441.98
81.5799,94.75,10.63,53.64,96.97,31.29,442.25
81.0099,94.19,10.59,53.29,96.99,31.26,438.49
80.31,94.19,10.42,53.69,96.84,31.16,439.59
80.8299,95.31,10.42,54.21,97.1,31.4,444.75
79.5999,95.77,10.08,53.04,97.03,31.81,447.71
80.3001,96.1,10.16,52.68,97.02,31.8,447.55
79.8699,98.03,10.13,53.9,97.97,32.71,443.92
79.7001,97.77,10.08,54.21,97.33,32.68,446.04
78.66,96.86,9.86,54.1,96.48,32.49,446.53
78,97.49,9.62,54.1,98.33,32.88,446.01
76.8099,95.68,9.68,53.3,97.5,32.11,440.75
76.8999,96.2,10.06,53,98,32.6,440.1
76.47,95.64,10.04,53.78,97.87,32.75,439.97
77.0499,93.8,10.17,53.83,97.95,33.44,440
77.0001,92.8,10.14,53.9,98.35,33.7,436.1
76.9101,92.74,10.84001,53.95,102.35,33.06,436.26
76.3299,93.84,10.86997,53.93,102.96,32.71,439.34
75.8799,94.46,10.99003,53.93,102.74,32.54,441.55
77.4999,95.2,10.82,53.43,102.41,32.55,463.28
77.4801,94.86,10.72,53.39,102.7,33.09,472.89
77.4999,94.9,10.995025,53.6,102.65,33.2,472.71
77.4,94.12,11.27005,53,101.47,33.28,484.77
77.43,93.87,11.78003,52.21,101.97,33.4,501.67
77.55,94.95,11.78998,52.42,102.45,33.45,508.14
77.64,97.46,11.95006,52.29,102.45,33.89,517.52
76.83,101.9,11.58004,52.14,102.69,33.65,508.43
77.4999,101.93,11.69999,52.18,105.29,34.09,511.53
77.37,100.86,11.69004,53.18,105.86,33.11,506.16
77.25,98.33,11.45003,53.43,106.25,32.53,505.35
76.7901,98.35,11.280005,53.3,106.4,32.5,506.16
76.1499,97.35,11.08002,53.34,105.74,32.04,502.25
75.39,98.88,11.10998,53.61,108.27,31.93,505.98
76.95,99.96,11.34999,53.98,111.44,32.54,509.63
77.1099,100.26,11.43997,53.93,114.21,33,512.64
77.3799,98.69,11.45003,54.02,115.38,32.96,518.04
76.77,98.44,11.23004,52.69,111.97,32.13,508.75
77.8401,101.13,11.61995,55.06,115.45,32.69,511.2
77.3601,100.82,11.54997,54.85,115.4,32.52,511.57
77.0499,100.41,11.47004,53.99,115.28,32.73,511.05
76.9599,101.69,11.43002,53.99,115.75,32.58,511.34
76.4901,101.65,11.32002,54.33,115.12,32.71,500.94
76.5201,103.47,11.47999,54.15,116.61,32.78,506.12
76.0899,104.41,11.78998,54.04,116.8,33.04,515.78
76.4499,105.03,11.96996,53.67,116.98,32.79,512.45
76.92,104.07,12.26004,53.54,116.89,32.72,512.65
76.9401,103.4,12.38994,53.38,116.55,32.56,507.12
76.5999,103.93,12.29,53.94,114.35,32.79,508.92
76.4901,104.07,12.4,53.32,112.59,32.71,508.14
76.4199,105.99,12.24998,53.43,112.15,32.28,512.23
76.5201,105.91,12.37999,53.86,114.78,32.59,514.67
75.9501,106.93,12.46998,53.83,114.41,32.24,519.73
75.3999,107.43,12.38994,54.15,115.33,31.62,515.49
75.15,106.94,12.46998,53.59,114.66,31.77,517.24
74.7099,108.02,12.55002,53.9,115.78,32.18,520.37
76.0299,106.94,12.77997,54.24,114.71,31.89,519.53
75.9699,105.3,13.36998,53.54,117.08,32.21,517.11
74.8599,104.61,13.17994,53.7,119.96,32.09,517.42
74.9499,104.23,13.12002,53.56,119.96,31.99,517.71
75.18,105.01,13.10001,53.78,120.51,32.01,519.43
74.9499,105.49,13.06,53.73,121.53,32.1,523.16
74.5599,104.85,13.06,53.65,124.39,32.03,520.19
74.46,104.53,13.27999,53.76,124.64,31.77,521
74.9301,103.99,13.27004,54.09,123.33,31.3,522.82
75.7299,105.43,13.16999,54.25,124.4,31.63,522.85
74.7201,103.45,13.43001,53.34,125.76,31.9,517.64
74.9901,104.07,13.36998,54.24,130.32,31.94,514.87
74.9901,106.44,13.34997,54.25,130.16,32.07,513.35
74.94,105.82,13.06,53.3,130.02,31.82,512.83
74.2299,105.87,13.16999,54.17,130.05,31.65,510.89
73.4199,105.64,12.83005,53.79,126.47,31.3,509.48
73.1499,102.99,12.96005,53.52,124.7,30.95,504.77
72.7299,103.15,13.01002,53.61,126.59,31.16,501.69
72.8901,103.79,12.73995,53.71,129.67,30.99,501.16
72.6201,104.86,12.66997,53.49,133.03,30.89,505.15
73.1799,103.53,12.55002,53.49,132.4,30.81,503.51
72.0999,104.05,12.35003,53.59,132.42,30.83,501.1
71.58,102.3,12.20997,53.61,132.51,30.84,502.49
70.4001,103.26,12.29,53.41,130.91,30.71,501.68
69.3099,101.92,12.18996,52.39,132.14,30.84,501.71
69.48,101.93,12.73995,51.99,135.05,30.99,501.9
71.6001,101.95,12.72005,52.42,135.92,30.72,502.22
70.9299,102.26,12.4,52.99,138.24,30.76,506.29
70.32,104.49,12.48004,52.38,138.27,30.64,509.1
67.9401,104.49,11.58004,52.6,133.83,30.07,503.03
67.0101,102.43,11.45998,52.94,132.12,30.7,504.16
67.8099,103.99,11.52001,52.76,142.89,31.43,508.22
70.5,102.04,11.45003,54.04,142.17,32.42,511.1
70.3101,101,11.61,53.26,140.68,32.12,503.64
72.75,99.81,11.39996,53.04,141.74,31.82,500.53
73.71,99.405,11.589995,52.985,143.03,31.75,500.77
74.67,99,11.78003,52.93,144.32,31.68,501.01
73.7799,97.4,11.67998,52.47,142.7,30.94,500.58
72.5301,97.75,11.5,49.77,141.77,30.12,500.39
72.6801,97.14,11.39996,51.93,140.77,30.43,505.08
72.8199,96.28,11.65997,50.19,141.5,30.44,500.36
73.4499,96.34,11.45003,50.62,141.04,30.34,502.23
73.02,97.25,11.56998,50.98,144.09,30.18,500.31
73.11,97.27,11.58004,50.72,147.15,29.91,505.39
72.84,97.84,11.61,50.6,148.54,29.98,505.7
72.42,97.11,11.54002,50.67,149,29.48,503.63
71.49,96.31,10.97002,50.13,146.26,28.51,500.62
69.99,96,10.99003,51.34,141.47,28.26,501.69
69.9699,93.89,10.86002,50.24,143.01,27.84,504.26
70.86,93.54,10.97997,50.61,148.76,28.01,505.31
70.4499,94.21,10.88003,50.83,150.72,27.86,504.87
70.38,94.515,10.780015,50.89,149.93,27.425,504.345
70.7199,94.82,10.68,50.95,152.11,26.99,503.82
69.9,95.49,10.62,52,151.25,27.64,502.91
69.6201,97.32,10.6,52.13,151.48,26.84,501.75
69.7101,97.26,10.5,51.9,151.17,26.11,504.69
70.1901,97.34,10.68,51.63,153.5,26.1,505.9
70.53,96.99,10.39,51.01,154.59,26.6,505.91
69.51,95.6,10.32,50.3,150.8,26.01,500.16
69.87,96.99,10.48,50.69,150.68,26.23,503.08
70.9599,96.97,10.53,51.71,148.65,26.1,504.56
70.6701,96.34,10.56,51.97,146.6,26.27,500.16
70.1001,95.72,10.32,51.25,142.91,26.15,500.13
70.2201,96.3,10.29,52.32,143.54,25.92,501.17
69.54,95.83,10.33,51.82,141.35,26.11,500.23
70.47,95.965,10.375,52.045,140.77,26.12,500.66
71.4,96.1,10.42,52.27,140.19,26.13,501.09
73.86,96.76,10.45,53.19,147.23,26.49,502.85
73.65,97.49,10.486,53.99,150.16,26.73,501.8
72.99,97.14,10.558,53.08,152.73,26.65,502.15
72.8301,97.24,10.63,53.92,151.81,26.74,505.85
71.8101,97.71,10.66,53.36,149.06,26.64,501.85
73.89,98.22,10.75999,53.73,153.4,26.7,501.33
73.7001,100.18,10.63,54.55,154.95,27.08,512.59
73.85505,99.92,10.75999,54.61,160.05,27.24,510.43
74.01,99.84,10.88998,54.67,165.15,27.4,508.27
73.8999,100.97,10.864995,54.86,167,27.36,505.57
72.6699,101.72,10.84001,55.55,168.35,27.68,512.34
71.97,101.76,10.64,56,163.93,27.66,511.89
72.3501,101.93,10.36,57.58,164.27,27.76,513.92
72.57,102.73,10.16,59.89,163.2,27.88,516.03
